Anim	Standing	Active	Lying	%HeadDown	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123	X_Act	Y_Act	Steps	distance(m)	VarXY	DiffXY	MeanXY	prev_Active1	prev_Active2	prev_Active3	prev_Standing1	prev_Standing2	prev_Standing3	prev_Lying1	prev_Lying2	prev_Lying3	prev_steps1	prev_steps2	prev_steps3	prev_headdown1	prev_headdown2	prev_headdown3	Activity
a3	0.0104	0.0154	0.9742	0	186	7.8	213.5	367	574.5	95	12.7	171.5	182	343.8	26	0	2	7.52	18.384776310850235	26	13	0.0054	0	0.0376	0.0024	0	0.2258	0.992	1	0.7366	0	0	9	0	33	0	W
a15	0.9372	0.0628	0	93	62.6	49	182.4	90.1	274.7	181.4	184.8	10.1	261.1	454.1	164	22	16	5.83	100.40916292848976	142	93	0.0438	0.008	0.0158	0.9562	0.992	0.9842	0	0	0	10	2	4	49	0	37	W
a3	0.1288	0.8712	0	1	77.2	143	37.2	272.8	449.4	146.4	58.5	77.2	316.3	341.9	234	4	242	41.65	162.63455967290594	230	119	0.0154	0.0054	0	0.0104	0.0024	0	0.9742	0.992	1	2	0	0	0	0	33	W
a15	0.1674	0.8326	0	30	37.7	53.9	137.3	65.1	216.5	78.4	7.1	71.3	161.5	237.9	81	47	221	29.42	24.041630560342615	34	64	0.0628	0.0438	0.008	0.9372	0.9562	0.992	0	0	0	16	10	2	93	49	0	W
a3	0.0616	0.9384	0	2	133.3	159.3	2.8	380.3	541.4	144.6	130.5	6.3	376.8	501	158	10	258	62.21	104.65180361560904	148	84	0.8712	0.0154	0.0054	0.1288	0.0104	0.0024	0	0.9742	0.992	242	2	0	1	0	0	W
a15	0.1002	0.8998	0	31	96.1	129.8	131.6	240.8	245.8	115.4	126.5	126.3	283.9	459.9	71	72	239	56.38	0.7071067811865476	1	71.5	0.8326	0.0628	0.0438	0.1674	0.9372	0.9562	0	0	0	221	16	10	30	93	49	W
a15	0.181	0.819	0	45	184.9	170.8	178.8	209	221.7	22.3	186.7	84.6	187.1	373.3	29	76	202	24.23	33.23401871576773	47	52.5	0.8998	0.8326	0.0628	0.1002	0.1674	0.9372	0	0	0	239	221	16	31	30	93	W
a3	0.1976	0.8024	0	14	173.8	177	174.5	208.4	277.8	115.9	178.8	166.3	296.9	345.2	146	48	215	23.71	69.29646455628166	98	97	0.9384	0.8712	0.0154	0.0616	0.1288	0.0104	0	0	0.9742	258	242	2	2	1	0	W
a15	0.092	0.908	0	45	132.7	48.2	162.4	300.7	507.7	68.3	12.7	12.3	124.5	129.2	46	37	235	36.56	6.363961030678928	9	41.5	0.819	0.8998	0.8326	0.181	0.1002	0.1674	0	0	0	202	239	221	45	31	30	W
a3	0.0446	0.9554	0	15	147.6	149.6	66.2	158.9	319.3	165.9	105.4	103.2	374.5	408	68	15	256	8.04	37.476659402887016	53	41.5	0.8024	0.9384	0.8712	0.1976	0.0616	0.1288	0	0	0	215	258	242	14	2	1	W
a3	0.0726	0.9274	0	23	83.1	7.1	43	161.5	199.2	76.4	167.8	96.5	270.1	475	112	25	252	29.71	61.518289963229634	87	68.5	0.9554	0.8024	0.9384	0.0446	0.1976	0.0616	0	0	0	256	215	258	15	14	2	W
a15	0.0608	0.9392	0	56	142.4	91.8	136.4	335.6	531.1	77.9	40.7	46.1	115	171	38	101	246	4.97	44.54772721475249	63	69.5	0.908	0.819	0.8998	0.092	0.181	0.1002	0	0	0	235	202	239	45	45	31	W
a15	0.2024	0.7976	0	59	261.1	189	16.9	359.4	564.4	261.2	195	41.5	351.8	528.2	54	97	214	87.51	30.405591591021544	43	75.5	0.9392	0.908	0.819	0.0608	0.092	0.181	0	0	0	246	235	202	56	45	45	G
a3	0.2572	0.7428	0	17	8.2	81.9	203.2	86.4	288.6	243.7	27.4	190.2	504.4	719.1	67	57	205	79.26	7.0710678118654755	10	62	0.9274	0.9554	0.8024	0.0726	0.0446	0.1976	0	0	0	252	256	215	23	15	14	G
a3	0.8626	0.1374	0	58	36.5	178.3	61.4	183.1	314.5	29	213.1	219.4	232.9	274.3	107	67	31	19.34	28.284271247461906	40	87	0.7428	0.9274	0.9554	0.2572	0.0726	0.0446	0	0	0	205	252	256	17	23	15	G
a15	0.8828	0.1172	0	79	211.9	65.6	30.5	387.8	423.4	45.8	62.3	204.5	67.9	227.6	49	23	26	13.7	18.384776310850235	26	36	0.7976	0.9392	0.908	0.2024	0.0608	0.092	0	0	0	214	246	235	59	56	45	G
a3	0.9068	0.0932	0	91	115.4	168.2	17.8	270.6	455.6	36.4	195.7	255.5	195.7	262.7	68	23	22	10.43	31.81980515339464	45	45.5	0.1374	0.7428	0.9274	0.8626	0.2572	0.0726	0	0	0	31	205	252	58	17	23	G
a15	0.8982	0.1018	0	95	6.5	4.7	7.9	17.6	29.1	53.8	72.5	44.3	78.8	112.5	156	32	23	8.81	87.68124086713189	124	94	0.1172	0.7976	0.9392	0.8828	0.2024	0.0608	0	0	0	26	214	246	79	59	56	G
a15	0.9142	0.0858	0	75	89.6	22.2	88.6	164.3	238	80.2	91.3	56	96.5	154.7	120	17	20	8.53	72.8319984622144	103	68.5	0.1018	0.1172	0.7976	0.8982	0.8828	0.2024	0	0	0	23	26	214	95	79	59	G
a3	0.925	0.075	0	68	195.5	51.8	190.2	351.8	522.2	193.2	91.8	16.7	335.6	413.5	118	62	17	4.95	39.59797974644666	56	90	0.0932	0.1374	0.7428	0.9068	0.8626	0.2572	0	0	0	22	31	205	91	58	17	G
a3	0.8802	0.1198	0	67	68.4	161.8	15.6	244.4	399	169.1	85.3	47.3	346.1	385.6	156	42	26	10.14	80.61017305526642	114	99	0.075	0.0932	0.1374	0.925	0.9068	0.8626	0	0	0	17	22	31	68	91	58	G
a15	0.9234	0.0766	0	83	180.7	37.6	234.4	343.4	555.4	19.2	33.9	84.3	70.3	164.7	40	21	17	6.19	13.435028842544405	19	30.5	0.0858	0.1018	0.1172	0.9142	0.8982	0.8828	0	0	0	20	23	26	75	95	79	G
a3	0.9044	0.0956	0	55	52.8	81.6	116.3	99.3	158.6	238.3	195.7	17.6	282	460.9	110	36	22	7.33	52.32590180780452	74	73	0.1198	0.075	0.0932	0.8802	0.925	0.9068	0	0	0	26	17	22	67	68	91	G
a15	0.9276	0.0724	0	81	83.6	26.4	43.8	140.9	172.8	14.6	89.9	186.4	102.1	310.9	65	47	17	2.55	12.727922061357855	18	56	0.0766	0.0858	0.1018	0.9234	0.9142	0.8982	0	0	0	17	20	23	83	75	95	G
a15	0.9246	0.0754	0	81	166.4	152.4	232.4	203.4	304.2	166.8	178.3	51.7	194.6	394.4	118	19	17	14.04	70.0035713374682	99	68.5	0.0724	0.0766	0.0858	0.9276	0.9234	0.9142	0	0	0	17	17	20	81	83	75	G
a3	0.9248	0.0752	0	64	87.6	34.8	86.9	148.2	210.1	27.1	36.4	85	46.4	136.3	139	81	16	6.22	41.012193308819754	58	110	0.0956	0.1198	0.075	0.9044	0.8802	0.925	0	0	0	22	26	17	55	67	68	G
a3	0.837	0.163	0	57	164.8	25.7	70.8	319.9	371.1	38.7	143.1	36.5	208.6	385.2	159	70	37	15.52	62.932503525602726	89	114.5	0.0752	0.0956	0.1198	0.9248	0.9044	0.8802	0	0	0	16	22	26	64	55	67	G
a15	0.8448	0.1552	0	73	160.4	221.6	169.8	318.7	428.1	126.6	20.8	37.8	268.8	306.6	121	35	32	13.31	60.81118318204309	86	78	0.0754	0.0724	0.0766	0.9246	0.9276	0.9234	0	0	0	17	17	17	81	81	83	G
a15	0.9	0.1	0	91	166.4	57.5	28.1	386.1	424.1	171.9	12	20.1	345.9	354.5	101	46	18	9.58	38.890872965260115	55	73.5	0.1552	0.0754	0.0724	0.8448	0.9246	0.9276	0	0	0	32	17	17	73	81	81	G
a3	0.9726	0.0274	0	89	160.8	75.4	17.1	336.4	423.5	157.7	72.4	73.4	324.6	325.7	117	36	4	1.54	57.27564927611035	81	76.5	0.163	0.0752	0.0956	0.837	0.9248	0.9044	0	0	0	37	16	22	57	64	55	G
a15	0.917	0.083	0	90	42.4	217.5	47.2	301.8	563.4	17	52.6	32.9	59.1	93.7	89	36	19	12.23	37.476659402887016	53	62.5	0.1	0.1552	0.0754	0.9	0.8448	0.9246	0	0	0	18	32	17	91	73	81	G
a3	0.973	0.027	0	76	12.4	24.5	72	25.6	115.5	154.4	155.3	161.5	161.2	184.3	146	56	7	3.22	63.63961030678928	90	101	0.0274	0.163	0.0752	0.9726	0.837	0.9248	0	0	0	4	37	16	89	57	64	G
a15	0.8966	0.1034	0	95	217.2	152.9	20.2	300.6	458.9	28.1	166	163.9	184.8	196.4	135	26	24	10.03	77.07463914933368	109	80.5	0.083	0.1	0.1552	0.917	0.9	0.8448	0	0	0	19	18	32	90	91	73	G
a3	0.9054	0.0946	0	45	28.4	5.6	39.9	62.3	106.3	173.5	34.4	41.8	378	388.6	211	54	23	9.82	111.01576464628796	157	132.5	0.027	0.0274	0.163	0.973	0.9726	0.837	0	0	0	7	4	37	76	89	57	G
a3	0.7668	0.2332	0	51	26.6	50.5	4.9	52.4	107.6	166.5	176.8	51.1	202.8	383	206	90	51	15.75	82.02438661763951	116	148	0.0946	0.027	0.0274	0.9054	0.973	0.9726	0	0	0	23	7	4	45	76	89	G
a15	0.9342	0.0658	0	81	144.7	29.3	141.8	306	464.2	45.9	15	143	79	222.6	127	30	15	3.1	68.58935777509511	97	78.5	0.1034	0.083	0.1	0.8966	0.917	0.9	0	0	0	24	19	18	95	90	91	G
a15	0.7436	0.2564	0	77	49.9	167.7	64	185.4	330.9	177.5	59.3	43.9	384	459	125	44	65	52.29	57.27564927611035	81	84.5	0.0658	0.1034	0.083	0.9342	0.8966	0.917	0	0	0	15	24	19	81	95	90	R
a15	0.973	0.027	0	8	7.7	175.3	171.8	175.4	213.8	91	3.1	175.6	180.8	353.3	42	10	7	4.55	22.62741699796952	32	26	0.2564	0.0658	0.1034	0.7436	0.9342	0.8966	0	0	0	65	15	24	77	81	95	R
a15	0.9538	0.0462	0	7	203.2	87.2	200.8	385.9	586.7	10.7	63.5	16	71.4	141.6	21	5	9	9.33	11.31370849898476	16	13	0.027	0.2564	0.0658	0.973	0.7436	0.9342	0	0	0	7	65	15	8	77	81	R
a15	0.9322	0.0678	0	1	5.6	60.4	49.4	60.6	76.1	167.3	169.3	51.5	169.5	307.9	35	10	17	5.44	17.67766952966369	25	22.5	0.0462	0.027	0.2564	0.9538	0.973	0.7436	0	0	0	9	7	65	7	8	77	R
a15	0.896	0.104	0	13	175.3	8.1	167.1	348.6	513.9	60.6	88.2	87.8	91.3	98	71	23	23	3.5	33.94112549695428	48	47	0.0678	0.0462	0.027	0.9322	0.9538	0.973	0	0	0	17	9	7	1	7	8	R
a15	0.9886	0.0114	0	52	169.5	166.1	5.4	186.1	356.4	45.7	193.5	87.7	232.3	425.1	60	17	3	7.09	30.405591591021544	43	38.5	0.104	0.0678	0.0462	0.896	0.9322	0.9538	0	0	0	23	17	9	13	1	7	R
a15	0.8804	0.1196	0	4	79.6	63.7	170.5	96.4	253	59.4	61	49.7	92.1	103.7	55	16	27	4.09	27.577164466275352	39	35.5	0.0114	0.104	0.0678	0.9886	0.896	0.9322	0	0	0	3	23	17	52	13	1	W
a3	0.0904	0.1396	0.77	0	5.6	170.9	65.4	182.1	365.6	3	164.8	53.4	168	340.5	71	1	34	3.4	49.49747468305833	70	36	0.2332	0.0946	0.027	0.7668	0.9054	0.973	0	0	0	51	23	7	51	45	76	W
a3	0.1026	0.8974	0	4	156.7	8.5	41.3	308.7	341.6	49.2	69.5	206.8	94.1	292.9	116	6	245	70.98	77.78174593052023	110	61	0.1396	0.2332	0.0946	0.0904	0.7668	0.9054	0.77	0	0	34	51	23	0	51	45	W
a15	0.1288	0.8712	0	7	143.2	8	41.2	285	332.6	89.5	6.4	6.3	184.6	185.9	84	14	217	58.43	49.49747468305833	70	49	0.1196	0.0114	0.104	0.8804	0.9886	0.896	0	0	0	27	3	23	4	52	13	W
a3	0.0788	0.9212	0	11	202.1	24.8	124.3	427.2	568.7	202.1	58.1	149.5	418.6	619.5	192	34	249	25.73	111.72287142747452	158	113	0.8974	0.1396	0.2332	0.1026	0.0904	0.7668	0	0.77	0	245	34	51	4	0	51	W
a15	0.0664	0.9336	0	28	61.9	70.4	21.7	156.3	207.3	60.7	34.8	41.9	148.2	175.3	52	38	240	6.22	9.899494936611664	14	45	0.8712	0.1196	0.0114	0.1288	0.8804	0.9886	0	0	0	217	27	3	7	4	52	W
a3	0.052	0.948	0	11	58.2	42	56	74.5	154.7	50.7	12.9	159.7	88.9	260	28	25	250	8.55	2.1213203435596424	3	26.5	0.9212	0.8974	0.1396	0.0788	0.1026	0.0904	0	0	0.77	249	245	34	11	4	0	W
a15	0.062	0.938	0	37	25.7	141.4	153.8	190.9	208.1	32	60.2	43.8	89.2	172.8	34	69	236	2.51	24.748737341529164	35	51.5	0.9336	0.8712	0.1196	0.0664	0.1288	0.8804	0	0	0	240	217	27	28	7	4	W
a3	0.0316	0.9684	0	17	141.5	32.1	8.6	300.9	325.8	225.2	24.8	226.2	427.2	629.3	90	57	270	25.18	23.33452377915607	33	73.5	0.948	0.9212	0.8974	0.052	0.0788	0.1026	0	0	0	250	249	245	11	11	4	W
a15	0.0454	0.9546	0	48	24.2	51.3	30.7	61.5	84	193.1	20.2	165.2	403.4	582.8	42	87	246	16.3	31.81980515339464	45	64.5	0.938	0.9336	0.8712	0.062	0.0664	0.1288	0	0	0	236	240	217	37	28	7	W
a15	0.0598	0.9402	0	49	29.3	50	168.4	53.6	243.7	19.9	177.1	15.2	195	387.1	14	41	252	11.47	19.091883092036785	27	27.5	0.9546	0.938	0.9336	0.0454	0.062	0.0664	0	0	0	246	236	240	48	37	28	W
a3	0.0378	0.9622	0	20	164.4	221.3	161.2	229.1	296.1	13.1	49	132	74.4	215.8	160	56	274	10.63	73.53910524340094	104	108	0.9684	0.948	0.9212	0.0316	0.052	0.0788	0	0	0	270	250	249	17	11	11	W
a2	0	1	0	0	47.8	72.6	99.3	76.7	123.1	79.1	52.5	44.5	113.3	122.3	2	0	0	15.6	1.4142135623730951	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R
a4	0	0	1	2	35.7	70.4	92.1	75.1	99.3	77.8	69.6	65.1	93.5	100.1	56	4	0	13.26	36.76955262170047	52	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R
a2	0.116	1	0	5.3	29	70.1	31.4	75.3	120.1	47.8	99.2	86.4	126.9	161.1	16	3	7	47.8	9.192388155425116	13	9.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	R
a4	0.6546	0.1128	0.2324	6.7	39.5	63.3	15.5	63.6	112.8	35.7	64	50.4	113.5	129.2	142	13	3	35.69	91.21677477306464	129	77.5	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	R
a2	0.424	0.9634	0.0366	22	46.3	2.5	6	91.2	98.5	29	72.6	127.6	76.7	155.9	20	19	12	28.95	0.7071067811865476	1	19.5	1	1	0	0.116	0	0	0	0	0	7	0	0	5.3	0	0	R
a4	0.468	0.532	0	14.7	24.1	25.1	25.3	73.4	77.7	39.5	70.4	42.4	75.1	153	64	10	27	39.45	38.18376618407357	54	37	0.1128	0	0	0.6546	0	0	0.2324	1	0	3	0	0	6.7	2	0	R
a2	0.56	0.9866	0.0134	54	44.8	43.6	10.1	52.2	85.6	46.3	70.1	99.3	75.3	123.1	70	67	18	46.34	2.1213203435596424	3	68.5	0.9634	1	1	0.424	0.116	0	0.0366	0	0	12	7	0	22	5.3	0	GM
a4	0.4996	0.5004	0	72	49.2	49.3	21	53.6	86.6	24.1	63.3	92.1	63.6	99.3	23	109	25	24.13	60.81118318204309	86	66	0.532	0.1128	0	0.468	0.6546	0	0	0.2324	1	27	3	0	14.7	6.7	2	GM
a2	0.354	0.9966	0.0034	68	7.3	34.9	56.3	40.8	64.3	44.8	2.5	31.4	91.2	120.1	54	28	19	44.84	18.384776310850235	26	41	0.9866	0.9634	1	0.56	0.424	0.116	0.0134	0.0366	0	18	12	7	54	22	5.3	GM
a4	0.5786	0.4214	0	70	4.3	31.7	55.9	37.4	65.5	49.2	25.1	15.5	73.4	112.8	101	80	22	49.23	14.849242404917495	21	90.5	0.5004	0.532	0.1128	0.4996	0.468	0.6546	0	0	0.2324	25	27	3	72	14.7	6.7	GM
a2	0.108	1	0	84.7	33.5	56.2	64.6	57	84.2	7.3	43.6	6	52.2	98.5	94	35	7	7.34	41.71930009000631	59	64.5	0.9966	0.9866	0.9634	0.354	0.56	0.424	0.0034	0.0134	0.0366	19	18	12	68	54	22	GM
a4	0.86	0.14	0	83.3	33	55.7	68.9	61.2	95.5	4.3	49.3	25.3	53.6	77.7	237	59	6	4.33	125.86500705120544	178	148	0.4214	0.5004	0.532	0.5786	0.4996	0.468	0	0	0	22	25	27	70	72	14.7	GM
a2	0.186	0.9966	0.0034	83.3	23.5	34	10.4	50.7	84.6	33.5	34.9	10.1	40.8	85.6	29	7	12	33.46	15.556349186104043	22	18	1	0.9966	0.9866	0.108	0.354	0.56	0	0.0034	0.0134	7	19	18	84.7	68	54	G
a4	0.6214	0.3786	0	84.7	28.2	36.3	17	62.5	84.1	33	31.7	21	37.4	86.6	227	69	19	33.03	111.72287142747452	158	148	0.14	0.4214	0.5004	0.86	0.5786	0.4996	0	0	0	6	22	25	83.3	70	72	GM
a2	0.246	0.91	0.09	75.3	27.2	31.5	36.7	61	79.7	23.5	56.2	56.3	57	64.3	46	33	15	23.52	9.192388155425116	13	39.5	0.9966	1	0.9966	0.186	0.108	0.354	0.0034	0	0.0034	12	7	19	83.3	84.7	68	GM
a4	0.611	0.389	0	93.3	34.3	18.7	27.3	55.9	78.7	28.2	55.7	55.9	61.2	65.5	117	27	19	28.18	63.63961030678928	90	72	0.3786	0.14	0.4214	0.6214	0.86	0.5786	0	0	0	19	6	22	84.7	83.3	70	G
a2	0.168	0.9966	0.0034	88.7	33.8	49.5	75.3	52.5	78.7	27.2	34	64.6	50.7	84.2	34	37	9	27.21	2.1213203435596424	3	35.5	0.91	0.9966	1	0.246	0.186	0.108	0.09	0.0034	0	15	12	7	75.3	83.3	84.7	G
a4	0.7218	0.2782	0	90	21.6	43.8	67.7	44.4	68.4	34.3	36.3	68.9	62.5	95.5	230	13	14	34.29	153.4421715174808	217	121.5	0.389	0.3786	0.14	0.611	0.6214	0.86	0	0	0	19	19	6	93.3	84.7	83.3	G
a4	0.7504	0.2496	0	70.7	22.7	46.2	50.5	46.8	51.1	21.6	18.7	17	55.9	84.1	11	89	12	21.65	55.154328932550705	78	50	0.2782	0.389	0.3786	0.7218	0.611	0.6214	0	0	0	14	19	19	90	93.3	84.7	GM
a2	0.258	0.8932	0.1068	78	18.7	44.5	48.2	44.9	52.1	33.8	31.5	10.4	61	84.6	19	9	10	33.83	7.0710678118654755	10	14	0.9966	0.91	0.9966	0.168	0.246	0.186	0.0034	0.09	0.0034	9	15	12	88.7	75.3	83.3	G
a2	0.148	0.9866	0.0134	95.3	26.2	29.5	28.8	33.4	37	18.7	49.5	36.7	52.5	79.7	28	10	6	18.69	12.727922061357855	18	19	0.8932	0.9966	0.91	0.258	0.168	0.246	0.1068	0.0034	0.09	10	9	15	78	88.7	75.3	G
a4	0.7688	0.2312	0	90.7	24	28.4	26.8	28.4	34.3	22.7	43.8	27.3	44.4	78.7	5	55	10	22.74	35.35533905932738	50	30	0.2496	0.2782	0.389	0.7504	0.7218	0.611	0	0	0	12	14	19	70.7	90	93.3	G
a2	0.352	0.9864	0.0136	68	7.2	9.9	11	10.8	31.6	26.2	44.5	75.3	44.9	78.7	22	17	16	26.21	3.5355339059327378	5	19.5	0.9866	0.8932	0.9966	0.148	0.258	0.168	0.0134	0.1068	0.0034	6	10	9	95.3	78	88.7	G
a4	0.5894	0.4106	0	80	4.4	6.1	16.4	10.3	32.7	24	46.2	67.7	46.8	68.4	251	54	21	24.02	139.30003589374985	197	152.5	0.2312	0.2496	0.2782	0.7688	0.7504	0.7218	0	0	0	10	12	14	90.7	70.7	90	G
a4	0.7218	0.2782	0	86	5.9	18.9	35.8	28.3	47.6	4.4	28.4	50.5	28.4	51.1	219	58	13	4.37	113.84419177103416	161	138.5	0.4106	0.2312	0.2496	0.5894	0.7688	0.7504	0	0	0	21	10	12	80	90.7	70.7	G
a2	0.03	0.84	0.16	92.7	3.6	18.2	35.7	24.4	43.1	7.2	29.5	48.2	33.4	52.1	30	20	2	7.22	7.0710678118654755	10	25	0.9864	0.9866	0.8932	0.352	0.148	0.258	0.0136	0.0134	0.1068	16	6	10	68	95.3	78	G
a2	0.174	0.8766	0.1234	90	20.8	38.7	42	39.5	49.9	3.6	9.9	28.8	10.8	37	38	36	8	3.6	1.4142135623730951	2	37	0.84	0.9864	0.9866	0.03	0.352	0.148	0.16	0.0136	0.0134	2	16	6	92.7	68	95.3	G
a4	0.7454	0.2546	0	90.7	22.4	40.5	40.4	41.7	50.1	5.9	6.1	26.8	10.3	34.3	211	36	12	5.92	123.74368670764582	175	123.5	0.2782	0.4106	0.2312	0.7218	0.5894	0.7688	0	0	0	13	21	10	86	80	90.7	G
a2	0.178	0.9034	0.0966	88.7	18.8	21.3	41	29.1	65.3	20.8	18.2	11	24.4	31.6	29	40	9	20.75	7.7781745930520225	11	34.5	0.8766	0.84	0.9864	0.174	0.03	0.352	0.1234	0.16	0.0136	8	2	16	90	92.7	68	G
a4	0.706	0.294	0	85.3	19.3	18	41.6	27.7	66	22.4	18.9	16.4	28.3	32.7	5	44	15	22.41	27.577164466275352	39	24.5	0.2546	0.2782	0.4106	0.7454	0.7218	0.5894	0	0	0	12	13	21	90.7	86	80	G
a2	0.148	0.9266	0.0734	90.7	10.4	45.3	46.1	46.5	47.9	18.8	38.7	35.7	39.5	43.1	34	32	5	18.77	1.4142135623730951	2	33	0.9034	0.8766	0.84	0.178	0.174	0.03	0.0966	0.1234	0.16	9	8	2	88.7	90	92.7	G
a4	0.8596	0.1404	0	84.7	8.4	46.7	51	46.7	51.1	19.3	40.5	35.8	41.7	47.6	110	24	6	19.31	60.81118318204309	86	67	0.294	0.2546	0.2782	0.706	0.7454	0.7218	0	0	0	15	12	13	85.3	90.7	86	G
a2	0.006	0.9866	0.0134	95.3	36.1	37.1	63	37.6	63.9	10.4	21.3	42	29.1	49.9	55	8	1	10.36	33.23401871576773	47	31.5	0.9266	0.9034	0.8766	0.148	0.178	0.174	0.0734	0.0966	0.1234	5	9	8	90.7	88.7	90	G
a4	0.874	0.126	0	98.7	38.3	42.6	61.7	42.6	62.4	8.4	18	40.4	27.7	50.1	214	9	5	8.43	144.95689014324225	205	111.5	0.1404	0.294	0.2546	0.8596	0.706	0.7454	0	0	0	6	15	12	84.7	85.3	90.7	G
a4	0.7486	0.2514	0	87.3	4.4	24.1	22	24.2	32.2	38.3	46.7	41.6	46.7	66	233	14	13	38.26	154.8563850798539	219	123.5	0.126	0.1404	0.294	0.874	0.8596	0.706	0	0	0	5	6	15	98.7	84.7	85.3	G
a2	0.222	0.9066	0.0934	82	1.4	27.1	31.8	27.8	33	36.1	45.3	41	46.5	65.3	40	12	9	36.13	19.79898987322333	28	26	0.9866	0.9266	0.9034	0.006	0.148	0.178	0.0134	0.0734	0.0966	1	5	9	95.3	90.7	88.7	G
a2	0.022	0.9932	0.0068	100	26.4	30.9	6.2	31.6	58.9	1.4	37.1	46.1	37.6	47.9	66	0	2	1.43	46.66904755831214	66	33	0.9066	0.9866	0.9266	0.222	0.006	0.148	0.0934	0.0134	0.0734	9	1	5	82	95.3	90.7	G
a4	0.8124	0.1876	0	100	19.8	17.7	9.5	27.9	37	4.4	42.6	51	42.6	51.1	171	8	8	4.38	115.25840533340724	163	89.5	0.2514	0.126	0.1404	0.7486	0.874	0.8596	0	0	0	13	5	6	87.3	98.7	84.7	G
a2	0.102	0.9666	0.0334	94	5.2	22.4	45.1	32.6	55.3	26.4	27.1	63	27.8	63.9	50	12	8	26.35	26.87005768508881	38	31	0.9932	0.9066	0.9866	0.022	0.222	0.006	0.0068	0.0934	0.0134	2	9	1	100	82	95.3	G
a4	0.8484	0.1516	0	96	8.1	10.4	53.2	17.2	60.5	19.8	24.1	61.7	24.2	62.4	116	139	6	19.77	16.263455967290593	23	127.5	0.1876	0.2514	0.126	0.8124	0.7486	0.874	0	0	0	8	13	5	100	87.3	98.7	G
a4	0.9336	0.0664	0	100	9.1	51.4	61.5	52.4	63.1	8.1	17.7	22	27.9	32.2	188	8	3	8.09	127.27922061357856	180	98	0.1516	0.1876	0.2514	0.8484	0.8124	0.7486	0	0	0	6	8	13	96	100	87.3	G
a2	0.008	1	0	100	27.4	50.1	78.4	50.1	79.4	5.2	30.9	31.8	31.6	33	56	2	1	5.2	38.18376618407357	54	29	0.9666	0.9932	0.9066	0.102	0.022	0.222	0.0334	0.0068	0.0934	8	2	9	94	100	82	G
a2	0.39	0.9332	0.0668	100	22.7	51.5	48.9	52	59.1	27.4	22.4	6.2	32.6	58.9	34	2	7	27.39	22.62741699796952	32	18	1	0.9666	0.9932	0.008	0.102	0.022	0	0.0334	0.0068	1	8	2	100	94	100	G
a4	0.8254	0.1746	0	98	43.2	53.6	57.4	54	59.2	9.1	10.4	9.5	17.2	37	153	12	9	9.14	99.7020561473032	141	82.5	0.0664	0.1516	0.1876	0.9336	0.8484	0.8124	0	0	0	3	6	8	100	96	100	G
a2	0.04	0.9632	0.0368	95.3	29.3	27.9	30.2	36.4	39.3	22.7	50.1	45.1	50.1	55.3	28	8	3	22.7	14.142135623730953	20	18	0.9332	1	0.9666	0.39	0.008	0.102	0.0668	0	0.0334	7	1	8	100	100	94	G
a4	0.7876	0.2124	0	89.3	10.7	15.4	24.1	16	25.4	43.2	51.4	53.2	52.4	60.5	213	34	10	43.24	126.572113832392	179	123.5	0.1746	0.0664	0.1516	0.8254	0.9336	0.8484	0	0	0	9	3	6	98	100	96	G
a2	0.088	0.95	0.05	92.7	7	5.3	9.6	10	22.5	29.3	51.5	78.4	52	79.4	32	11	7	29.35	14.849242404917495	21	21.5	0.9632	0.9332	1	0.04	0.39	0.008	0.0368	0.0668	0	3	7	1	95.3	100	100	G
a4	0.8436	0.1564	0	94	5.3	13.4	8.4	14.7	23.9	10.7	53.6	61.5	54	63.1	6	6	7	10.72	0	0	6	0.2124	0.1746	0.0664	0.7876	0.8254	0.9336	0	0	0	10	9	3	89.3	98	100	G
a2	0.018	0.8866	0.1134	96	3	11.8	42.3	15.5	53.6	7	27.9	48.9	36.4	59.1	36	6	2	7.03	21.213203435596427	30	21	0.95	0.9632	0.9332	0.088	0.04	0.39	0.05	0.0368	0.0668	7	3	7	92.7	95.3	100	G
a4	0.898	0.102	0	91.3	9.4	8.8	36.4	18.7	59.7	5.3	15.4	57.4	16	59.2	243	43	5	5.25	141.4213562373095	200	143	0.1564	0.2124	0.1746	0.8436	0.7876	0.8254	0	0	0	7	10	9	94	89.3	98	GM
a2	0.018	0.85	0.15	98.7	12.5	45	51.6	50.7	57.2	3	5.3	30.2	10	39.3	50	4	2	2.96	32.526911934581186	46	27	0.8866	0.95	0.9632	0.018	0.088	0.04	0.1134	0.05	0.0368	2	7	3	96	92.7	95.3	G
a4	0.8504	0.1496	0	94	9.3	45.8	47.9	50.3	52.8	9.4	13.4	24.1	14.7	25.4	182	12	7	9.41	120.20815280171308	170	97	0.102	0.1564	0.2124	0.898	0.8436	0.7876	0	0	0	5	7	10	91.3	94	89.3	G
